Name,Position,Primary Functional Role,Official Alternative Functional Roles,Official Eligible Functional Roles,Primary Functional Role Suitability,Best Official Alternative Functional Role,Best Official Alternative Role Suitability,Learned Role Rank 1,Learned Role Rank 1 Probability,Learned Role Rank 2,Learned Role Rank 2 Probability
Villiam Granath,Right Midfielder,Wide Midfielder,Fullback|Winger,Wide Midfielder|Fullback|Winger,0.1879583913335029,Fullback,0.4145127602346409,Fullback,0.4145127602346409,Central Midfielder,0.22726531797610333
Anto Sekongo,Central Midfielder,Central Midfielder,Attacking Midfielder,Central Midfielder|Attacking Midfielder,0.4448778263257037,Attacking Midfielder,0.4291116801531099,Central Midfielder,0.4448778263257037,Attacking Midfielder,0.4291116801531099
Boris Enow,Central Midfielder,Central Midfielder,Defensive Midfielder,Central Midfielder|Defensive Midfielder,0.5968362123110742,Defensive Midfielder,0.36483160322712294,Central Midfielder,0.5968362123110742,Defensive Midfielder,0.36483160322712294
Danny Rose,Striker,Striker,,Striker,0.9430332409116274,,,Striker,0.9430332409116274,Attacking Midfielder,0.025508674097489664
Kyle Knoyle,Right Back,Fullback,Center Back|Wide Midfielder,Fullback|Center Back|Wide Midfielder,0.8513876649897464,Wide Midfielder,0.13115462505711784,Fullback,0.8513876649897464,Wide Midfielder,0.13115462505711784
Bojan Nastić,Left Back,Fullback,Wide Midfielder|Center Back,Fullback|Wide Midfielder|Center Back,0.8833532815188695,Center Back,0.03908786023852978,Fullback,0.8833532815188695,Defensive Midfielder,0.05904215881519697
Klaidi Lolos,Attacking Midfielder,Attacking Midfielder,Striker|Wide Midfielder|Central Midfielder,Attacking Midfielder|Striker|Wide Midfielder|Central Midfielder,0.5873137230903823,Central Midfielder,0.24124786994156688,Attacking Midfielder,0.5873137230903823,Central Midfielder,0.24124786994156688
Lucas Calodat,Left Back,Fullback,Wide Midfielder,Fullback|Wide Midfielder,0.8833693869567161,Wide Midfielder,0.0994075773198561,Fullback,0.8833693869567161,Wide Midfielder,0.0994075773198561
Daniel Ask,Central Midfielder,Central Midfielder,Defensive Midfielder,Central Midfielder|Defensive Midfielder,0.7228333534931106,Defensive Midfielder,0.015168131166398608,Central Midfielder,0.7228333534931106,Attacking Midfielder,0.17728727627917987
Ryan Woods,Central Midfielder,Central Midfielder,Defensive Midfielder,Central Midfielder|Defensive Midfielder,0.14905417400919607,Defensive Midfielder,0.6838963023113205,Defensive Midfielder,0.6838963023113205,Fullback,0.15844704715019278
Sami Al Najai,Attacking Midfielder,Attacking Midfielder,Wide Midfielder|Central Midfielder,Attacking Midfielder|Wide Midfielder|Central Midfielder,0.24895066243383224,Wide Midfielder,0.2990227046750983,Wide Midfielder,0.2990227046750983,Attacking Midfielder,0.24895066243383224
Beryly Lubala,Striker,Striker,Wide Midfielder|Winger,Striker|Wide Midfielder|Winger,0.15633108168804882,Winger,0.47888908148404014,Winger,0.47888908148404014,Wide Midfielder,0.31894417215224613
Funso Ojo,Central Midfielder,Central Midfielder,Defensive Midfielder,Central Midfielder|Defensive Midfielder,0.3921172546345846,Defensive Midfielder,0.5794328044559479,Defensive Midfielder,0.5794328044559479,Central Midfielder,0.3921172546345846
Elias Kachunga,Right Winger,Winger,Attacking Midfielder|Striker|Wide Midfielder,Winger|Attacking Midfielder|Striker|Wide Midfielder,0.13739210157695902,Striker,0.62008022555429,Striker,0.62008022555429,Wide Midfielder,0.20100545959477853
Ben Purrington,Center Back,Center Back,Fullback|Wide Midfielder,Center Back|Fullback|Wide Midfielder,0.04552570046709549,Fullback,0.9052541692101914,Fullback,0.9052541692101914,Center Back,0.04552570046709549
Liam Kinsella,Defensive Midfielder,Defensive Midfielder,Central Midfielder,Defensive Midfielder|Central Midfielder,0.7724156509093931,Central Midfielder,0.18647455213215397,Defensive Midfielder,0.7724156509093931,Central Midfielder,0.18647455213215397
Dejan Dražić,Left Midfielder,Wide Midfielder,Central Midfielder|Winger,Wide Midfielder|Central Midfielder|Winger,0.4812029097156382,Winger,0.3126412017834285,Wide Midfielder,0.4812029097156382,Winger,0.3126412017834285
Takeshi Kanamori,Right Midfielder,Wide Midfielder,Striker|Winger,Wide Midfielder|Striker|Winger,0.5220588654942645,Winger,0.34377604882504115,Wide Midfielder,0.5220588654942645,Winger,0.34377604882504115
Anthony Barylla,Center Back,Center Back,Fullback|Wide Midfielder,Center Back|Fullback|Wide Midfielder,0.3267685658760898,Fullback,0.5780087729731843,Fullback,0.5780087729731843,Center Back,0.3267685658760898
Heo Yul,Striker,Striker,Center Back|Attacking Midfielder,Striker|Center Back|Attacking Midfielder,0.9003987895228251,Center Back,0.0950687345459948,Striker,0.9003987895228251,Center Back,0.0950687345459948
Sander Risan Mørk,Central Midfielder,Central Midfielder,Defensive Midfielder,Central Midfielder|Defensive Midfielder,0.6799225588672089,Defensive Midfielder,0.22895245760586164,Central Midfielder,0.6799225588672089,Defensive Midfielder,0.22895245760586164
Konrad Matuszewski,Left Midfielder,Wide Midfielder,Fullback,Wide Midfielder|Fullback,0.02238577787941735,Fullback,0.9154578602340787,Fullback,0.9154578602340787,Defensive Midfielder,0.031014428492207004
Jasper Pattenden,Right Back,Fullback,Wide Midfielder,Fullback|Wide Midfielder,0.9519355090764765,Wide Midfielder,0.016662752600754144,Fullback,0.9519355090764765,Wide Midfielder,0.016662752600754144
Marek Mróz,Attacking Midfielder,Attacking Midfielder,Central Midfielder,Attacking Midfielder|Central Midfielder,0.28236917495454983,Central Midfielder,0.0852799013746868,Wide Midfielder,0.3621217915274908,Attacking Midfielder,0.28236917495454983
Kamil Conteh,Defensive Midfielder,Defensive Midfielder,Central Midfielder,Defensive Midfielder|Central Midfielder,0.8471077796992218,Central Midfielder,0.1484206744129618,Defensive Midfielder,0.8471077796992218,Central Midfielder,0.1484206744129618
Oscar Priestman,Central Midfielder,Central Midfielder,Defensive Midfielder,Central Midfielder|Defensive Midfielder,0.7050704623913425,Defensive Midfielder,0.2591368798017675,Central Midfielder,0.7050704623913425,Defensive Midfielder,0.2591368798017675
Nana Antwi,Right Back,Fullback,Wide Midfielder,Fullback|Wide Midfielder,0.9842295813818872,Wide Midfielder,0.013041278601465565,Fullback,0.9842295813818872,Wide Midfielder,0.013041278601465565
Patrick Brough,Left Back,Fullback,Wide Midfielder,Fullback|Wide Midfielder,0.7837153018118385,Wide Midfielder,0.01318824876422285,Fullback,0.7837153018118385,Center Back,0.19477246363500128
Brandon Hanlan,Striker,Striker,,Striker,0.8432977590644812,,,Striker,0.8432977590644812,Wide Midfielder,0.1020554588504651
George Lloyd,Striker,Striker,,Striker,0.8664807578926433,,,Striker,0.8664807578926433,Wide Midfielder,0.06873289364923645
Joe White,Central Midfielder,Central Midfielder,Attacking Midfielder|Striker,Central Midfielder|Attacking Midfielder|Striker,0.7672656398971166,Attacking Midfielder,0.1873156591533744,Central Midfielder,0.7672656398971166,Attacking Midfielder,0.1873156591533744
Frederik Christensen,Left Midfielder,Wide Midfielder,Fullback|Winger,Wide Midfielder|Fullback|Winger,0.25685616609206136,Fullback,0.6262201243746337,Fullback,0.6262201243746337,Wide Midfielder,0.25685616609206136
Ole Enersen,Left Winger,Winger,Wide Midfielder,Winger|Wide Midfielder,0.17245171795992656,Wide Midfielder,0.7337182719721302,Wide Midfielder,0.7337182719721302,Winger,0.17245171795992656
Lewis Warrington,Defensive Midfielder,Defensive Midfielder,Central Midfielder,Defensive Midfielder|Central Midfielder,0.5095385753758535,Central Midfielder,0.46636735516308087,Defensive Midfielder,0.5095385753758535,Central Midfielder,0.46636735516308087
Kosi Thompson,Right Back,Fullback,Wide Midfielder|Central Midfielder|Winger,Fullback|Wide Midfielder|Central Midfielder|Winger,0.958630068485052,Wide Midfielder,0.03775624811852273,Fullback,0.958630068485052,Wide Midfielder,0.03775624811852273
Andrea Oliveri,Right Midfielder,Wide Midfielder,Fullback|Winger,Wide Midfielder|Fullback|Winger,0.006834409920496145,Fullback,0.9834728130328073,Fullback,0.9834728130328073,Wide Midfielder,0.006834409920496145
Nikky Goguadze,Striker,Striker,Winger,Striker|Winger,0.9081471408740873,Winger,0.04413637466067702,Striker,0.9081471408740873,Wide Midfielder,0.0449026900267838
Macauley Southam-Hales,Right Back,Fullback,Wide Midfielder,Fullback|Wide Midfielder,0.9554692780323191,Wide Midfielder,0.041628816701413184,Fullback,0.9554692780323191,Wide Midfielder,0.041628816701413184
Aaron Nemane,Right Back,Fullback,Wide Midfielder,Fullback|Wide Midfielder,0.6431961033957508,Wide Midfielder,0.29063032675040534,Fullback,0.6431961033957508,Wide Midfielder,0.29063032675040534
Mert Yılmaz,Right Back,Fullback,,Fullback,0.8619514126211844,,,Fullback,0.8619514126211844,Wide Midfielder,0.12756780697761497
Danny Mândroiu,Left Winger,Winger,Central Midfielder|Wide Midfielder,Winger|Central Midfielder|Wide Midfielder,0.1837364077147089,Wide Midfielder,0.30691465087737546,Attacking Midfielder,0.4076171803452183,Wide Midfielder,0.30691465087737546
Allan Arigoni,Right Back,Fullback,Center Back|Wide Midfielder,Fullback|Center Back|Wide Midfielder,0.8628986492518941,Center Back,0.1333071736560954,Fullback,0.8628986492518941,Center Back,0.1333071736560954
Louie Watson,Central Midfielder,Central Midfielder,Defensive Midfielder|Attacking Midfielder,Central Midfielder|Defensive Midfielder|Attacking Midfielder,0.5013612927319363,Attacking Midfielder,0.3019523698088761,Central Midfielder,0.5013612927319363,Attacking Midfielder,0.3019523698088761
Ronaldo Deaconu,Attacking Midfielder,Attacking Midfielder,Central Midfielder,Attacking Midfielder|Central Midfielder,0.27038334386863005,Central Midfielder,0.2691740419481897,Wide Midfielder,0.30308851320548663,Attacking Midfielder,0.27038334386863005
Ian Hoffmann,Right Back,Fullback,Wide Midfielder,Fullback|Wide Midfielder,0.4427845432132128,Wide Midfielder,0.2371779128523,Fullback,0.4427845432132128,Wide Midfielder,0.2371779128523
Adam Radwański,Attacking Midfielder,Attacking Midfielder,Wide Midfielder|Striker,Attacking Midfielder|Wide Midfielder|Striker,0.3553552314257275,Wide Midfielder,0.346122706256251,Attacking Midfielder,0.3553552314257275,Wide Midfielder,0.346122706256251
Adrion Pajaziti,Defensive Midfielder,Defensive Midfielder,Wide Midfielder|Central Midfielder,Defensive Midfielder|Wide Midfielder|Central Midfielder,0.3813243938431344,Central Midfielder,0.256840952754814,Defensive Midfielder,0.3813243938431344,Fullback,0.30920797648262976
Zach Booth,Right Midfielder,Wide Midfielder,Attacking Midfielder|Winger,Wide Midfielder|Attacking Midfielder|Winger,0.30755867351647,Attacking Midfielder,0.30547187208858906,Wide Midfielder,0.30755867351647,Attacking Midfielder,0.30547187208858906
Kamil Cybulski,Left Winger,Winger,Wide Midfielder,Winger|Wide Midfielder,0.16086042501567605,Wide Midfielder,0.6033360105327504,Wide Midfielder,0.6033360105327504,Winger,0.16086042501567605
John Fleck,Central Midfielder,Central Midfielder,Defensive Midfielder,Central Midfielder|Defensive Midfielder,0.41932983850676864,Defensive Midfielder,0.5098903955793267,Defensive Midfielder,0.5098903955793267,Central Midfielder,0.41932983850676864
Antoni Šarčević,Attacking Midfielder,Attacking Midfielder,Central Midfielder,Attacking Midfielder|Central Midfielder,0.29408979526628615,Central Midfielder,0.609792076752672,Central Midfielder,0.609792076752672,Attacking Midfielder,0.29408979526628615
Max Clark,Left Back,Fullback,Wide Midfielder,Fullback|Wide Midfielder,0.9631540180189311,Wide Midfielder,0.01827392048783064,Fullback,0.9631540180189311,Wide Midfielder,0.01827392048783064
Kim Min Hyeok,Defensive Midfielder,Defensive Midfielder,Central Midfielder,Defensive Midfielder|Central Midfielder,0.16535597325905685,Central Midfielder,0.7451469894289132,Central Midfielder,0.7451469894289132,Defensive Midfielder,0.16535597325905685
Jesús Alvarez,Central Midfielder,Central Midfielder,Defensive Midfielder,Central Midfielder|Defensive Midfielder,0.412399489602251,Defensive Midfielder,0.520194357376874,Defensive Midfielder,0.520194357376874,Central Midfielder,0.412399489602251
Jack Armer,Center Back,Center Back,Fullback|Wide Midfielder,Center Back|Fullback|Wide Midfielder,0.01394776725887721,Fullback,0.9831224596898873,Fullback,0.9831224596898873,Center Back,0.01394776725887721
Dawson Devoy,Defensive Midfielder,Defensive Midfielder,Central Midfielder|Attacking Midfielder|Center Back,Defensive Midfielder|Central Midfielder|Attacking Midfielder|Center Back,0.28541048350347437,Central Midfielder,0.6277157232188822,Central Midfielder,0.6277157232188822,Defensive Midfielder,0.28541048350347437
Elliot Bonds,Defensive Midfielder,Defensive Midfielder,Central Midfielder,Defensive Midfielder|Central Midfielder,0.9012193231642692,Central Midfielder,0.04830139463511882,Defensive Midfielder,0.9012193231642692,Central Midfielder,0.04830139463511882
Caleb Watts,Attacking Midfielder,Attacking Midfielder,Wide Midfielder|Striker,Attacking Midfielder|Wide Midfielder|Striker,0.4705113582899231,Wide Midfielder,0.17087655840350643,Attacking Midfielder,0.4705113582899231,Central Midfielder,0.23551273862332517
Yeo Seung Won,Left Back,Fullback,Wide Midfielder,Fullback|Wide Midfielder,0.9976213624448411,Wide Midfielder,0.0021938167955502844,Fullback,0.9976213624448411,Wide Midfielder,0.0021938167955502844
Mikkel Rakneberg,Left Back,Fullback,Wide Midfielder,Fullback|Wide Midfielder,0.9506537997014406,Wide Midfielder,0.020771868464326968,Fullback,0.9506537997014406,Wide Midfielder,0.020771868464326968
Lisandro Montenegro,Central Midfielder,Central Midfielder,Wide Midfielder,Central Midfielder|Wide Midfielder,0.7040800187494638,Wide Midfielder,0.07793147465146731,Central Midfielder,0.7040800187494638,Attacking Midfielder,0.12388436571056506
Håkon Helland Hoseth,Right Back,Fullback,Wide Midfielder,Fullback|Wide Midfielder,0.8435515440570106,Wide Midfielder,0.11976964585723968,Fullback,0.8435515440570106,Wide Midfielder,0.11976964585723968
Sullay Kaikai,Right Midfielder,Wide Midfielder,Striker|Fullback,Wide Midfielder|Striker|Fullback,0.6626042652487152,Fullback,0.014500909894629085,Wide Midfielder,0.6626042652487152,Winger,0.2998494824313451
Ben Whitfield,Right Midfielder,Wide Midfielder,Attacking Midfielder|Striker|Winger,Wide Midfielder|Attacking Midfielder|Striker|Winger,0.6780906698304575,Winger,0.2186673493738233,Wide Midfielder,0.6780906698304575,Winger,0.2186673493738233
Jack McMillan,Right Midfielder,Wide Midfielder,Fullback|Central Midfielder,Wide Midfielder|Fullback|Central Midfielder,0.046972870800410904,Fullback,0.9032540489543343,Fullback,0.9032540489543343,Wide Midfielder,0.046972870800410904
Jordon Garrick,Left Midfielder,Wide Midfielder,Striker|Winger,Wide Midfielder|Striker|Winger,0.5755660836465977,Winger,0.25386567290534046,Wide Midfielder,0.5755660836465977,Winger,0.25386567290534046
Nesta Guinness-Walker,Left Back,Fullback,Center Back|Wide Midfielder,Fullback|Center Back|Wide Midfielder,0.926557142722468,Wide Midfielder,0.06584534291290609,Fullback,0.926557142722468,Wide Midfielder,0.06584534291290609
Jake Garrett,Defensive Midfielder,Defensive Midfielder,Central Midfielder|Attacking Midfielder,Defensive Midfielder|Central Midfielder|Attacking Midfielder,0.6049396086396366,Central Midfielder,0.3158064425675369,Defensive Midfielder,0.6049396086396366,Central Midfielder,0.3158064425675369
Jonah Fabisch,Central Midfielder,Central Midfielder,Defensive Midfielder|Attacking Midfielder,Central Midfielder|Defensive Midfielder|Attacking Midfielder,0.7736325510315616,Defensive Midfielder,0.1613915597128514,Central Midfielder,0.7736325510315616,Defensive Midfielder,0.1613915597128514
Ellis Taylor,Right Midfielder,Wide Midfielder,Winger,Wide Midfielder|Winger,0.5625053499524649,Winger,0.3892195644962558,Wide Midfielder,0.5625053499524649,Winger,0.3892195644962558
Liam Chipperfield,Central Midfielder,Central Midfielder,Wide Midfielder|Attacking Midfielder|Winger,Central Midfielder|Wide Midfielder|Attacking Midfielder|Winger,0.7500657942298505,Attacking Midfielder,0.24440829478394915,Central Midfielder,0.7500657942298505,Attacking Midfielder,0.24440829478394915
Joseph N'Duquidi,Defensive Midfielder,Defensive Midfielder,Central Midfielder,Defensive Midfielder|Central Midfielder,0.5123547614837669,Central Midfielder,0.09795161679454205,Defensive Midfielder,0.5123547614837669,Fullback,0.28652658860755953
Theofanis Bakoulas,Defensive Midfielder,Defensive Midfielder,Central Midfielder,Defensive Midfielder|Central Midfielder,0.37345586259775077,Central Midfielder,0.607443478572065,Central Midfielder,0.607443478572065,Defensive Midfielder,0.37345586259775077
