ID,Suitability: Attacking Midfielder,Suitability: Center Back,Suitability: Central Midfielder,Suitability: Defensive Midfielder,Suitability: Full Back,Suitability: Striker,Suitability: Wide Midfielder,Suitability: Winger
74314,,,72.672,53.02578638650021,,,,
74317,,,,,,78.578,,
74321,74.33,,53.52292462503527,,,,63.282439210553164,
74322,,,71.842,54.32573392481111,,,,
74324,,77.07,,,,,,
74326,71.25,,55.54721267084302,,,,,
74328,,,,,,76.988,,
74329,,,,,72.0,,,
74340,,,,,,70.844,,
74344,,76.25,,,57.566410349290294,,,
74348,,71.35,,,,,,
74349,,,,,,,74.478,56.56242438936684
74351,,,,,,,67.47349279749318,77.952
74352,,73.88,,,,,,
74361,,,54.129974915590324,,49.98018131652767,,70.122,
74364,,,,,73.326,,57.41735311804148,
74370,54.41480774682628,,71.236,,,,56.14280439378156,
74392,,,,49.502933378346384,72.374,,,
74393,69.06829514577197,,,,,53.86951300995433,,74.328
74402,50.15155102337638,,,,,71.226,51.30183237616108,
74403,70.404784973812,,,,,,77.87,
74406,55.722602621497636,,75.708,,,,60.038211316276744,
74411,,73.25970962319569,,,75.328,,,
74413,,,64.86114851957055,75.43,,,,
74414,52.85097707435269,,,,,,70.702,52.504003859564
74416,,73.5,,,,,,
74431,,,,,,,78.72,57.57447181041484
74436,,,,,75.526,,,
74440,71.62,,,,,,57.68201546221926,51.42214092418782
74442,,,,,71.68,,,
74445,,,69.986,50.827029241105734,,,,
74448,,73.62,,,,,,
74449,,,,,,,64.97481157895737,75.564
74460,,,,,,,72.95400000000001,55.206513686109446
74462,,57.62094809480693,,,78.348,,,
74463,,,62.685809998073864,78.65,,,,
74464,61.08172775772843,,71.618,,,,47.81002087353995,
74473,,,77.836,,56.89879714791238,,,
74475,,,,,,,61.37702693298841,75.55
74476,,73.94518367429859,,71.91,,,,
74477,,,70.358,,,,,
74478,,,53.62656355749318,72.78,,,,
74483,,,,,72.50399999999999,,,
74485,,,,,,69.83,,
74491,,70.85,,,64.81916458540636,,,
74496,,50.577917842246265,70.262,62.001076681416286,,,,
74502,,77.63,,,,,,
74504,,,,,,72.656,,
74505,,,56.507752720249584,70.17,,,,
74512,71.47,,,,,,61.27409447839453,52.983481636134904
74514,,,,,,52.40972715223,76.888,54.50607639325801
74533,,,70.054,,,,,
74536,,71.25,,,,,,
74544,,72.85,,,,,,
74545,,51.184676215709835,71.67,62.83877141609192,,,,
74548,,76.18,,,,,,
74554,,,,,,75.65,,
74555,73.05,,,,,,55.616280330586896,51.72453631296463
74556,,,,,70.11,,,
74557,70.42,,,,,,59.389089732331904,
74559,,72.06,,,,,,
74566,,,,,,,78.824,60.89842344319868
74567,,,,,70.182,,,
74583,,,,,,70.94800000000001,,
74584,,,,,72.776,,,
74591,,,,,70.22,,,
74603,59.12001562592343,,,,,,73.354,53.835975526896576
74608,,,,,68.98400000000001,,,
74626,,,,,,,65.54936785878465,73.612
74627,71.61,,,,,,64.2847018023424,53.589326549985145
74628,,,,,,49.93768455492294,71.492,52.320024685927
74631,,71.07,,,,,,
74641,,,,,70.03,,,
74643,,,,71.37,,,,
74645,,,,,,,71.974,59.94894348276897
74655,,,,,,70.63,,
74674,,,,,,72.03999999999999,,
74697,,,73.774,,,,,
74699,,75.0,,,,,,
74705,,,,,,52.71116867918779,71.748,51.001889291134034
74734,70.55,,49.17753319425736,,,,,
74735,70.56,,68.32046167494342,,,,,
74742,,,,,,,62.36274906147494,75.19800000000001
74749,,,,,,72.21,,
74753,,,,,,77.428,,
74755,,71.62,,,,,,
74759,,,,,,,74.73,56.726335115213864
74774,,,63.4346661755467,77.21000000000001,,,,
74784,,,,,72.332,,,
74785,,73.76,,,,,,
74788,,76.32,,,,,,
74835,56.338804651297046,,,,,,64.19051553960726,77.658
74853,,72.58763237228584,,,70.77,,,
74854,,,,,72.99990041136253,,74.906,
74856,,,71.48990027896977,,,,74.236,
74857,,64.76796599844428,,,73.606,,,
74862,,,74.118,57.559017347325124,,,,
74865,,,,,,76.974,,
74866,,,,83.74,,,,
74871,,81.16,,,,,,
74874,,,,,,72.724,,
74877,,,,,73.848,,,
74879,,,,,,73.348,52.63656653979565,
74881,,55.652054472249105,,72.42,,,,
74883,,,,,,71.896,,
74886,,,,,,64.32299767667055,48.21922465405685,72.422
74896,,,,,,81.882,,
74913,,,,,,,63.97312155673812,78.65
74917,48.67018677532601,,70.146,,,,,
74924,,,,,,74.1,,
74938,,,,,73.28399999999999,,,
74939,,,75.468,69.93461572056971,,,,
74953,,,,,71.718,,,
74956,,,,,,,69.1567397255289,74.97
74959,51.523367072733855,,71.31,,,,,
74962,,,,,76.426,,,
74963,,,,,64.39073551873842,,77.836,
74965,,,,,71.55799999999999,,,
74966,,,,,,70.758,,
74970,,,,,71.3,,,
74978,,,,,,76.556,60.850794295303835,60.035532252291674
74980,,,,,,71.24799999999999,61.84649651779302,59.30912275288516
74981,,78.2,,,,,,
74992,,,54.78942124229245,76.03999999999999,,,,
74995,,74.65,,,,,,
74997,,,,,,69.74199999999999,48.51578872797542,51.74246399350514
75027,,,,,,70.654,,
75051,,,,,,,71.586,50.75984108806072
75055,,,,,,,80.032,63.54417980914039
75056,,63.26761593699977,,72.11,,,,
75057,,70.57,,,60.156997458831896,,,
75073,,,,,,60.12677498973886,71.958,54.780284961948055
75074,51.50958791030895,,,,,,76.696,59.71435860856712
75081,,71.26,,,69.77504730316495,,,
75084,,,,,,71.866,,
75085,69.3,,,,,,,
75087,,77.25,,,,,,
75093,51.685697596263836,,74.05199999999999,,,,,
75097,,,,,,,73.676,57.54485383397355
75112,,55.655569237369036,,,72.102,,,
75117,,76.84,,,,,,
75148,,79.74,,,,,,
75150,52.99605640887568,,77.206,,,,,
75164,,,62.4765721211376,70.86,,,,
75187,,,,,74.366,,,
75209,,,,,,73.488,,
75211,,,61.328066571666135,73.92,,,,
75213,,,,,,70.87,,
75214,,,74.504,52.04498942959754,,,,
75222,,,,,,69.78999999999999,48.59589691680874,
75248,,,69.00365981756221,70.85,,,,
75252,53.42609320861306,,,,,,70.63,49.688299700715994
75256,,,,,,,67.85320101912134,73.42
75264,,,,,,,64.98153009250072,72.612
75272,,,,,,73.088,,
75280,56.24252607682631,,71.374,,,,54.179549532873125,
75285,58.32383584715121,,,,,,55.4144488134076,73.798
75286,,,50.84106885932055,72.47,51.073009474742044,,,
75295,,,,,,73.428,,
75308,48.908954578835704,,,,,,73.746,59.509931765051306
75309,,,,,70.646,,,
75316,,72.77,,,,,,
75318,,,,,,,75.19800000000001,54.41138388369568
75319,,73.18,,,,,,
75320,,,,,75.464,,,
75343,59.544689567048295,,,,,,78.93,58.88123417139114
75409,,,,,,77.094,,
75421,,,,,,,70.888,53.231881073241134
75437,51.746517984588834,,,,,,73.398,56.92761001066221
75452,,,,,,72.322,,
75499,60.765080055764045,,76.304,,,,59.09620187004226,
75516,,,,,73.956,,,
75519,,,,,,,75.738,54.75660937767217
75533,50.00829241036385,,,,,,71.066,52.86404661645412
75535,,,,,,,68.27746584079249,74.0
75541,,,,,,,73.012,57.36063230614805
75577,,76.3,,,,,,
75598,,,,,,77.014,,
75605,,83.03,,,,,,
75612,,,,,,71.18,,
75615,,,,,69.466,,,
75628,65.41736242426973,,,,,,62.49820602692702,78.994
75690,,,,,,71.746,,
75697,,,70.394,55.735902547320904,,,,
75734,,,57.938666190761175,72.21,,,,
75736,,73.47,,50.420363580829935,50.08636146132998,,,
75751,49.27665201300035,,,,,,72.014,52.69699439431923
75754,,,,,,,72.694,54.28428347168056
75768,,72.32,,,,,,
75787,,72.1,,,,,,
75790,,,,,,,59.63933619597673,72.782
75831,,,,,68.662,,,
75838,70.66,,55.19602317182728,,,,,
75839,,,55.120109856666105,73.21000000000001,,,,
75866,,,,,,71.62,,
75895,,72.83,,,,,,
75923,,,,,,72.178,,
75964,,,,,,,60.03651984911255,78.968
76016,,,,,,70.574,,
76042,,,,,,,63.34715746596093,74.186
76043,,,,,,73.22200000000001,,
76062,,,,,,,61.69888754596393,72.696
76097,,78.16,,,,,,
76098,,,75.56,58.56141720391935,,,,
76105,,,49.974436007695026,70.65,,,,
76106,,78.51,,,,,,
76108,,,71.14,61.400171518432806,,,,
76111,71.07,,,,,,54.621528220129555,
76116,,73.2,,,,,,
76133,,,,,,72.648,,
76153,,,,,,72.632,,
76196,,,,,,,72.934,52.838705943218116
76227,,78.46000000000001,,,,,,
76228,,,,,,73.39,,
76236,,,,,,54.76038135995189,70.658,51.100722000878406
76240,,,72.02,51.758537275046216,,,,
76244,,,,,,69.71,,
76250,,73.5,,,,,,
76263,,,,,71.46000000000001,,,
76274,,,,,,72.066,,
76282,46.59054133985727,,,,,70.084,,
76289,,,,,70.144,,,
76294,,,57.44089848876035,72.75999999999999,,,,
76298,,,,,75.65,,,
76299,,,,,71.25,,,
76304,72.16,,,,,,,
76307,,,,,73.068,,,
76311,,,73.046,55.64079639273509,,,,
76313,,,,,,69.654,65.90267892196115,53.415582897075794
76315,,75.16,,,,,,
76338,,,,,,71.038,,
76339,,,,,56.55889079630327,,75.26,
76410,,,,,,71.306,49.183531836078906,
76411,,,,,,77.38,,
76416,,,,,,76.0,,
76427,,72.15,,,,,,
76445,,,,,,71.794,,
76449,,,,,77.238,,,
76456,,,,,,71.612,,
76477,,,56.54869155802943,75.09,,,,
76478,71.28,,53.58455467783058,,,,53.316944619907574,
76480,,70.69,,,,,,
76486,,76.11,,,,,,
76488,,,73.786,62.60205205121709,,,,
76500,,,,,,71.62,,
76513,,72.28,,,,,,
76519,69.32000000000001,,,,,,51.27732255944028,50.43513341907187
76524,,,,,,,70.85386317597573,76.096
76536,,71.53,,,,,,
76540,,,,,,51.37449013782295,62.046541413710614,74.55799999999999
76568,51.00277300281025,,,,,71.978,,
76602,,,,,,,78.944,61.72606220090323
76603,,,,,75.792,,,
76624,,77.76,,,,,,
76625,,,,,,,63.51791729808393,72.342
76626,,74.78999999999999,,,,,,
76638,,,,,73.322,,,
76639,,,,,68.95,,,
76645,,,,,,72.56,,
76646,,,,,,73.988,,
76647,,,,,,70.134,,
76658,,72.36,,,,,,
76660,51.33970448793415,,,,,,59.15220417557363,71.976
76666,,73.4,,,,,,
76667,,,,,72.196,,,
76668,,,,,69.708,,,
76672,,,71.754,,,,,
76686,,71.63,,,,,,
76687,,,,,,,83.77199999999999,68.79142045878353
76706,,75.9,,,,,,
76710,,,,,,,74.012,55.07798389166164
76713,,49.107496744684695,,70.41,,,,
76716,,,,,,71.916,,
76717,,,72.616,63.33756475170255,,,,
76718,70.61,,,,,,56.36683804801116,
76730,,,,,71.958,,,
76731,70.76,,55.206439658970396,,,,,
76732,,,,,,,73.492,52.84807412686495
76739,56.249678373215325,,,,,,74.76,56.808004279701414
76740,,,,,75.66,,,
76744,,56.005999662849625,57.69646486565748,76.43,,,,
76746,,75.14,,,,,,
76784,,,,,,,65.20535450567434,71.762
76788,,,,,69.896,,,
76803,,,,,,58.9408724991485,57.41079141108368,74.93
76809,,,,,,73.304,,
76821,,64.16693381099745,,72.36,,,,
76839,,,,,,73.024,,
76851,,71.41,,,,,,
76858,,,,,71.862,,,
76859,,,51.47647493642219,,,,58.85298991487485,73.34
76860,,72.18,,,,,,
76863,,,,,,75.94800000000001,,
76864,,75.47,,,,,,
76865,,,,,,,71.818,56.63535760239423
76869,,,,,,70.332,,
76870,,75.16,,,,,,
76879,,,63.7948238243145,73.59,,,,
76883,,,,,,70.75,48.1986165361433,47.94568448623174
76888,72.64,,,,,,56.08411219503085,
76904,47.369869584676465,,70.556,,,,,
76905,,70.40578893076571,,,70.368,,,
76908,72.14,,,,,,63.00176776300758,54.59259055190101
76911,50.2047477680264,,72.178,,,,,
76912,,73.19,,,,,,
76917,,,,,,75.858,,
76922,,,,,69.612,,,
76924,,,70.134,56.75241121722678,,,,
76934,,,72.908,,50.05665742301066,,54.17460680497554,
76944,53.84264070589491,,,,,,56.5730454189036,73.426
76945,,,,,,80.078,,
76964,70.86,,,,,,54.00092238708602,50.92093787139535
76966,,76.3,,,,,,
76967,,,,,,70.388,,
76995,,,,,73.592,,,
77005,,71.97,,,,,,
77006,,,,,71.918,,,
77007,,73.35,,,,,,
77010,,,,,,72.116,,
77014,,,,,72.162,,,
77021,71.84,,66.23617183686554,,,,,
77026,68.24000000000001,,,,,,,
77028,,,72.376,57.95227966290922,,,,
77029,,,,,,,57.02666561530846,70.798
77033,,,,,,,70.0228790882095,76.764
77035,,,,,72.532,,,
77036,,,,,73.488,,,
77043,,,,,71.218,,,
77045,,,,,,70.556,60.02150077563213,51.005243600255014
77051,,,,,,74.832,,
77056,,73.94,,,,,,
77074,,,71.56,52.441256347126114,54.70512114979463,,,
77078,,,,,,,56.727200536883515,72.878
77080,,,72.548,,,,,
77081,,,70.054,,,,52.13158169515299,
77083,,49.92236521075583,46.43894722055109,70.03,,,,
77084,,,,,70.874,,,
77090,,,70.524,,,,,
77092,49.956300931612574,,,,,72.682,50.00894281248769,
77103,60.5696698652138,,73.372,,,,,
77104,,,,,,,67.25725209705229,76.49799999999999
77105,,,72.616,57.152720701557904,,,,
77114,69.81,,,,,,61.20189687616046,53.79323059587237
77115,,73.14,,,,,,
77144,72.36,,,,,50.10424592602238,51.72298725938961,
77146,,,,,,,65.3688746365953,77.376
77148,,73.91,,,,,,
77149,,75.85,,,,,,
77151,,,72.468,57.365723892869966,,,,
77152,54.07113331068049,,71.556,,,,61.40276866841728,
77163,,77.25759158389667,,,77.74,,,
77170,,,,,,,63.206885356153805,74.97
77233,,,54.95681757497748,74.78999999999999,,,,
77266,68.71,,50.73444668369595,,,,,
77296,,,,,72.418,,,
77325,,70.77,,,69.65554876503167,,,
77336,,,,72.22,,,,
77338,,72.44,,,,,,
77354,,,,,,73.91,,
77424,,,,,71.05,,,
77445,,76.38,,,,,,
77446,,,,,,71.476,,
77450,,,63.17133604287533,51.75711042429523,,,74.902,
77483,,,,,71.084,,,
77496,,70.89,,,,,,
77520,,,,,71.74199999999999,,,
77521,,,,,,72.514,,
77524,,72.81,,,,,,
77539,,,,70.61,,,,
77559,,,49.6573434305049,,71.26,,50.032117520449304,
77560,,,69.814,,,,,
77572,,,,74.53999999999999,,,,
77592,71.28,,,,,,56.006021486524254,
77603,,,,48.07010711487621,70.634,,,
77633,,,,,,72.12,,
77640,,,,,,71.646,,
77652,,,,,,,59.76753027168835,73.336
77657,70.3,,,,,53.97321433419957,55.027959064418425,
77671,,,,,71.814,,,
77688,,,,72.00999999999999,,,,
77727,,,65.7263720195756,73.82,,,,
77730,,,,,,74.244,,
77759,,,50.905837943423826,,70.85,,,
77760,,,,,,77.594,58.62893788237135,
77793,,71.35,,,,,,
77814,,,,,73.62,,52.84959296952381,
77829,,,60.711438538907124,72.23,,,,
77840,,,,,,76.054,,
77883,,,,,,,72.54430554533464,78.484
77906,,,71.788,59.641836665271875,,,,
77951,,,,,72.002,,,
78012,,,,,,55.826936674560336,73.932,53.716466102061894
78014,51.588894307594785,,,,,,71.59,53.64087826687469
78037,,75.07,,,,,,
78049,,74.27,,,,,,
78060,,,74.52,,,,,
78063,72.09,,,,,,65.37586582442934,52.006642086297866
78085,,,54.43013611075483,73.77,62.55688559921168,,,
78086,,,,,,72.09855586892384,,74.94
78087,,75.68,,,,,,
78101,,,,,71.556,,,
78127,69.72999999999999,,,,,,50.31257956053127,
78145,,,,,,70.964,,
78216,,71.5,,,48.517147713320384,,,
78261,59.571092557931905,,,,,74.69,54.73287464207981,
78268,,,,,,70.126,,
78288,,,,,70.7,,,
78314,51.020062006425256,,70.532,,,,,
78315,70.78,,,,,,,
78317,,,,,,,71.436,56.16990551755868
78318,,,,,,70.884,,
78339,,,,,75.048,,,
78340,,74.61,,,,,,
78342,,,,,,64.8394634193785,75.596,53.94130378785382
78343,,,67.52024430480533,72.7,,,,
78345,55.44353539334054,,75.852,,,,,
78346,51.381881313657644,,72.85,,,,,
78347,,,,,,74.07,,
78349,,,73.51,,,,,
78356,,72.69,,,,,,
78377,,,,,,69.614,,
78407,,72.01,,,,,,
78415,71.2,,,,,55.19103255728483,54.84235708889795,
78418,,,,,72.73,,54.25112510867529,
78423,76.33,,64.07683843652556,,,,,
78426,57.55896310049793,,,,,55.108815645154905,76.202,
78445,,,,71.74000000000001,,,,
78448,,,69.81,49.102191399445964,,,,
78469,74.43,,,,,,60.52887190261512,53.271319459344696
78474,,,,,,,56.114720979910324,73.354
78482,,,,,70.378,,,
78484,,,,,68.714,,,
78523,,71.03,,,,,,
78524,,73.53999999999999,,,,,,
78528,,,,,72.482,,,
78529,71.35,,52.102701368010116,,,,53.39341405702256,
78540,50.148076747945204,,,,,,71.164,54.07936133686805
78558,,71.64,,,,,,
78612,,,,,70.246,,,
78614,,,69.764,,,,,
78621,,,,,,50.15848862171504,57.89798951188939,71.586
78651,,,,,71.108,,,
78655,,,,,,70.814,,
78657,,,,,,73.55199999999999,,
78658,73.55,,,,,,57.900674615853774,53.40631591594976
78659,,,,,,71.964,,
78660,,,,,,,71.906,51.389462989564464
78661,,,,,,70.42,64.54095869785272,54.053664507122726
78662,,,,,,,72.384,55.49022964337309
78670,,,72.988,63.440695689321075,,,,
78676,53.99961754266099,,72.24000000000001,,,,,
78686,,52.99271440996198,,,76.332,,,
78695,,71.38,,,,,,
78699,,68.28670441898653,,,71.06400000000001,,,
78701,,71.50999999999999,,,,,,
78704,51.57642423221921,,,,,,72.11,51.44356557359659
78757,,75.93,,,,,,
78758,,,,,69.37,,,
78761,,73.3,,,,,,
78764,,51.3979630538948,,73.34,,,,
78765,73.9,,,,,,52.43708556833717,
78766,,,70.592,,,,,
78771,,,,,,,54.56799924461188,72.436
78776,,,,,69.818,,,
78778,,,,,,,62.41424895973291,74.008
78784,,,,,79.52,,,
78788,,,52.09342128355951,,69.4191408300757,,74.838,
78793,75.86,,58.217365632964835,,,,,
78795,,,,,,,71.848,52.8769899044969
78797,,,,,,54.30035839054014,56.72131861770609,72.382
78799,,,,,,71.58,,
78877,,,,,,,73.036,53.45253140510571
78878,,,,,,74.5,,
79000,,72.73,,,,,,
79002,,,,,,73.584,,
79007,,,,,,,67.68533071254208,77.178
79008,,74.71000000000001,,,,,,
79009,70.08,,,,,,56.763265978369674,54.49557179495558
79026,,,,,69.816,,,
79029,,73.7,,,,,,
79030,,72.16,,,,,,
79039,49.36794464632623,,73.088,,,,,
79040,,,,,,,72.262,55.131683296236176
79053,,,,,,70.326,,
79058,,,,,51.97091689148045,,72.514,
79059,,71.66,,,,,,
79069,,73.4,,,,,,
79070,71.69,,,,,,56.79103606712782,
79071,69.75,,61.8589765888051,,,,,
79078,,,,71.0,,,,
79080,,,,,,,73.684,
79082,,,,,,72.766,,
79091,54.44013735479465,,63.92488304994213,77.03999999999999,,,,
79098,,54.86060878225003,,,74.79599999999999,,,
79107,63.076768438369214,,,,,,64.14564982506175,78.026
79109,53.3197080013388,,74.174,,,,66.03820370616134,
79110,72.25999999999999,,,,,,65.51381282309983,56.43361329716769
79112,,72.01,,,,,,
79113,,,,,,,68.35595806746709,72.96
79115,51.537838358017154,,70.658,,,,,
79124,53.84358597078321,,,,,72.806,58.344902667256875,
79125,,72.2,,,,,,
79132,,,73.896,56.416247307784786,,,,
79135,,,,,,,63.01388469463804,72.73
79136,,60.28488440637555,,,72.608,,,
79147,51.12284187117921,,72.592,,,,,
79160,,73.37,,,,,,
79161,,,,,,,55.83490716283717,71.598
79163,,71.88,,,,,,
79168,,72.37,,,,,,
79175,,,,72.19,,,,
79181,,,,,71.15,,,
79197,50.498565477856,,,,,,74.196,49.903943172089846
79207,,,,,,72.666,,
79212,,,,,,73.456,,
79231,,,,,,,64.1643395076578,73.584
79242,,,74.316,55.36039265732921,,,,
79248,,58.521286797561054,,73.86,,,,
79252,,,,,73.408,,51.81286685266801,
79253,73.71000000000001,,52.96017636076734,,,,56.56749321483556,
79263,50.54681910637983,,72.358,,,,,
79270,,,,,,,69.05113116773731,76.128
79274,,,,,,74.1,,
79280,,75.61,,,,,,
79293,,,,,,47.82123882603198,60.140045867681756,72.764
79298,,,69.938,52.7924935427781,,,,
79300,,,,,,,74.06,61.48664732922921
79311,,73.31,,,,,,
79326,,,,,,70.182,,
79327,53.71163844483347,,71.036,,,,52.4982113411792,
79330,,,,,,54.91010195178655,55.663544510225,73.234
79331,54.349681122040266,,72.632,,,,51.981134054847516,
79333,69.91,,,,,47.00289659721127,61.17008358933694,
79334,59.11573314824105,,,,,57.602687433214015,,78.304
79335,,71.57,,,,,,
79338,,,,,,,68.14715809384387,79.988
79342,,,,,,71.14,,
79343,,,,,71.654,,,
79373,55.11094965178047,,,,,,58.655282178176755,74.83
79378,,,,,,71.21,,
79381,,74.81,,,,,,
79389,53.03204796779297,,,,,73.342,53.235887615108474,
79390,52.027194493946666,,75.64,,,,,
79394,,,,,,72.898,,
79397,,51.76648528322971,72.616,,65.44668971550234,,,
79401,,,,,,70.04599999999999,48.90612571551265,
79402,,,,,,83.262,,
79427,,76.53999999999999,,,,,,
79428,,,,,,73.046,,
79455,,,,,,71.126,,
79458,70.39588036504088,,,,,,,72.566
79496,,,,,,71.23,,
79499,51.95072034624206,,71.446,,,,,
79505,,77.57,,,,,,
79513,,64.58339846335002,,71.08,,,,
79514,,,,,72.788,,,
79554,48.86865948163768,,70.992,,,,53.49364138475252,
79556,,,,,,70.532,51.52756404793986,51.37730688545043
79557,,,,,,73.228,55.294699515706384,57.91639484619503
79607,,,54.00117938217832,73.27,,,,
79608,53.793204968720396,,73.236,,,,51.570287326693624,
79609,,53.66721275159617,,,73.88,,,
79629,,81.38,,,,,,
79634,71.21,,49.705886218380215,,,,,
79637,,71.49,,,,,,
79638,,,,70.68,,,,
79639,,73.31,,,,,,
79640,,72.7,,,,,,
79641,,,,,,,72.512,57.960502295317106
79642,,,,,,72.428,,
79687,,74.94,,,,,,
79690,,72.41,,,,,,
79691,,50.21314518274993,51.29788544385649,71.36,,,,
79694,,58.40616535572602,,71.4,,,,
79746,,,60.81413529867039,75.2,,,,
79755,71.45,,,,,61.68226954472972,53.708013581170874,
79757,,,71.71,56.049536616267126,60.15577289942188,,,
79772,,73.03,,,,,,
79781,,75.03999999999999,,,,,,
79787,,71.39,,,,,,
79791,,51.141476246410214,,71.15,,,,
79794,71.49,,,,,,50.300370706309394,50.836945764333954
79797,,,,,,70.678,,
79800,,,,,70.924,,,
79801,,49.199604189911845,,,69.798,,,
79804,,,,,,,67.00344871054605,74.434
79805,,,,,,71.434,,
79813,,,,,,,64.43591359294592,72.83
79814,,,,,73.152,,,
79818,,,71.178,48.50541956701174,,,,
79821,,,72.34,,,,,
79837,,,,,72.556,,52.49738372980163,
79916,,72.73,,,53.25396841687184,,,
79918,,71.53,,,,,,
79920,,,,,,,69.14611734898804,74.604
79927,,,,,70.714,,,
79931,,,,,,74.44200000000001,,
79934,,52.90830654944216,50.14268390194025,73.75,,,,
79948,79.18,,,,,,64.67554503313798,59.35532062580037
79980,,,,,76.064,,,
79981,,,,,,,71.39171538736018,77.46000000000001
79991,,78.39,,,,,,
80004,,75.62,,,,,,
80012,70.43,,,,,,61.1399691723535,49.0463128480357
80025,,,,,,,67.94531155202435,72.902
80029,,74.65,,,,,,
80030,,73.48,,,,,,
80065,,,50.05676621812638,72.09,,,,
80067,52.95130181466517,,72.568,,,,,
80073,53.077009444917856,,,,,,68.84162703346679,77.0
80075,,,,,72.602,,,
80076,,72.63,,,,,,
80094,,,51.11314032175919,71.07,,,,
80096,,,,,52.980498623478084,,70.69,
80136,,,,,,75.626,,
80163,,,,,,,74.01,55.74328211597803
80165,,,,,71.658,,,
80170,,,,,83.13,,,
80285,,,,70.37,,,,
80346,,,,,,71.014,,
80376,,,,,,,77.208,60.62998188829715
80481,,,,70.50999999999999,,,,
80570,,75.75,,,,,,
80578,,,,,70.094,,,
80593,,,59.63822085792961,76.53,,,,
80596,,71.5,,,,,,
80597,51.378624841105015,,70.63,,,,,
80603,,,,,,76.09,,
80665,51.597204151373475,,70.65,,,,49.885211347505724,
80821,,74.17,,,,,,
138412,,,79.338,70.54185290112031,,,,
143121,81.07,,73.31602877783997,,,,,
146562,82.19,,69.339956476529,,,,,
146947,,,64.50063452974948,80.26,,,,
150516,58.457639836368735,,,,,79.69800000000001,,
150525,,,,,,80.464,,
152908,,,62.36749704230341,63.97869140843935,76.818,,,
153048,80.78,,,,,,,
153060,,78.66,,,,,,
155355,65.03197919388991,,56.461507798366355,,,,72.702,
158023,85.87459609970868,,,,,,,88.96000000000001
158625,,83.58,,63.17884812424054,,,,
162347,,,83.95,,,,,
163050,,,,,,73.196,,
165153,67.3631512719298,,,,,88.966,,
165531,78.02,,,,,,65.12009595620266,58.7335437462547
166539,,,,,,,75.4,56.05176003504088
167512,70.6,,,,,,61.33770234629045,
167663,,,66.71848454940984,74.99,,,,
169115,,77.13,,,,,,
169708,,72.26,,51.4225921610901,,,,
169792,,,,,,75.628,,
170114,,,,,,71.086,,
170320,,58.55218567041389,,,75.902,,,
171791,,80.16,,,,,,
171923,,71.39,49.18989660189376,65.01357386593116,,,,
172522,,,78.91,56.28851553934965,59.11217674471082,,,
173030,78.45,,70.63248131739294,55.4899743626601,,,,
173671,,74.26,,,,,,
173734,,73.84,,,,,,
175254,,,,,,78.206,,
176048,,,,,,75.554,,
176137,,,,,,79.586,,
176246,73.79,,,,,,60.426974672785704,54.4660672793977
176580,,,,,,85.85,,
176920,,76.56,,61.13119565621431,,,,
176930,,,59.45819768771278,78.23,,,,
177003,67.53984361344102,,87.81,,,,,
177279,,,64.01117864650496,75.37,,,,
177373,,,56.21722032682774,61.3262782822691,76.458,,,
177413,,82.77,,63.36935943433542,,,,
177448,,77.0,,62.47085082060824,,,,
177569,55.7034445899853,,75.188,,,,,
177790,,74.2,,53.46097489870537,,,,
177922,60.56376573327313,,,,,,81.264,59.93395186842855
178287,,,76.044,55.93574258850008,,,,
178509,,,,,,86.298,,
178562,,,83.582,60.92928797633866,,,,
179543,,56.337377540957405,,52.65744261764361,69.238,,,
179746,,,,,,75.432,,
179752,,,,,,80.538,,
179789,,76.15,,,,,,
179813,,,,,,84.03999999999999,,
179947,,,,,,76.62,,
180216,,59.617531510454256,,57.69699630020086,72.876,,,
